s,highlight,text_url
םש,"מדרש איכה רבתי בחורים טחון נשאו את מוצא שלא היה ריחים בבבל וכשעלה נבוכדנאצר הטעינן ריחים והורידן לבבל הה""ד והורדתי בריחים כלם ברחים כתיב ע""כ ובכל ספרי <b>םשלנו</b> בריחים מלא דמלא ויראה לי שאין המדרש חולק על",https://www.sefaria.org.il/Minchat_Shai_on_Isaiah_43:14:2?lang=he
םש,"וע""כ <b>הקדיםש</b> יהי' ממון חבירך חביב וכו' שזהו בחי' תיקון הכלי שעי""ז יכולין לקבל התורה כנ""ל כי צריך לשמור ממון חבירו כשלו כדי שיהיו הכלים הנעשים ע""י ישראל בשלימות שזהו עיקר התיקון.","https://www.sefaria.org.il/Likutei_Halakhot,_Choshen_Mishpat,_Laws_of_Neighbor_Damages_2:5:1?lang=he"
םש,"אימתי בזמן שהיא תחתיו, הא אינה תחתיו <b>שניהםשוין</b>. 2. אבידת האיש ואבידת האשה אבידת האיש קודמת לאבידת אשה"". ההיגד השני פשוט, רכוש האיש חשוב יותר מרכוש האישה.",https://www.sefaria.org.il/Mishnat_Eretz_Yisrael_on_Mishnah_Horayot_3:7:7?lang=he
םת,אבל בתנורים שלנו שהם <b>גדוליםת</b> אין לחוש,https://www.sefaria.org.il/Kitzur_Shulchan_Arukh_33:1?lang=he
םת,"Append. du Moré ha-Moré, p. 155: <b>יםתפהם</b> ענהא העתיק יתמה מהם והעתקתו יבקש ידיעתם והחריזי העתיק ישאל בעדם.","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_2_35:4?lang=he"
םת,"Les manuscrits portent <b>ליםת</b> ענדנא, ce qui est incorrect; il faut écrire לים.","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_61:1?lang=he"
םת,"commentaire arabe sur l’Exode , parle longuement de la manière dont il faut entendre la manifestation de Dieu sur le Sinaï; on y lit le passage suivant relatif au cabôd ou a la lumière créée: ודלף אנה <b>אםתחאל</b>","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_64:2?lang=he"
םת,"Le mot ענדה ne se rapporte pas à Dieu, mais au ciel ’Arabôth, et il eût été plus régulier de construire ainsi la phrase arabe: וכדלך <b>אםתדלוא</b> עלי אן תלך אלתי עדוהא הי ענדה ללה תעאלי ; pour les trésors de","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_70:6?lang=he"
םת,"ותדע ותשכיל מן מוצא דבר להשיב ולבנות ירושלים, עד משיח נגזר שבועים שבעה אלא שעשו בגולה ועלו שבעים, ששים שנה מהם עשו בארץ ישראל ואחד מקצתו בארץ ומקצתו בחוצה לארץ ושבועים ששים <b>ושניםתשוב</b> ונבנתה רחוב, ואחרי",https://www.sefaria.org.il/Yalkut_Shimoni_on_Nach_1066:13?lang=he
םת,"It quotes Isaiah 51,1-2: הביטו אל צור חצבתם ואל מקבת בור <b>נקרתםת</b>, followed by: הביטו אל אברהם אביכם ואל שרה תחוללכם as support for its statement, “Look to the rock you were hewn from to the quarry you were",https://www.sefaria.org.il/Daat_Zkenim_on_Genesis_11:30:1?lang=he
םת,"וכן על כל ברכה וברכה ואח""כ עומד חזן הכנסת ואומר תקעו <b>הכהניםתקעו</b> ותוקעין תקיעה אחת וחוזר ש""צ ואומר אתה זוכר מעשה עולם ופוקד כל יצורי קדם כי זכר כל היצור לפניך בא מעשה איש ופקודתו, ועלילות מצעדי גבר מחשבות",https://www.sefaria.org.il/Chiddushei_Ramban_on_Taanit_15a:1?lang=he
םת,"לבטחון, ולכן אמרינן בזה דאינו חייב המלוה אלא בדין שומר שכר, ועל זה סמך הלוה שהוא בטוח בשמירת המשכון כיון שהמלוה ש""ש עליו, אבל בדלא שוי המשכון שיעור המעות, ע""כ מכיון שהמלוה הלוהו ע""ז יותר משיעור שויו <b>מםתמא</b>","https://www.sefaria.org.il/Even_Ha'azel_on_Mishneh_Torah,_Hiring_10:1:1?lang=he"
םת,"Scheḳalim III 10: ידי עצמו…אם נתרמה התרומה מעל השוקל הנותן חצי שקל לחברו … והלך ושקלו על, dagegen ebend. 11: הנותן מחצית השקל מן ההקדש התרומה ממנו <b>נשיםתפקו</b> ממנה יתחייב במעילה ausgesetzt ansieht, wenn es",https://www.sefaria.org.il/Mishnah_Shekalim_2:2?lang=he
םת,"Ibn-Tibbon, qui a <b>לםתום</b>, paraît avoir lu יכתם , avec un כ ponctué; d’après lui, il faudrait traduire: il voulait clore sa mission prophétique.","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_2_37:6?lang=he"
םת,"Dans la plupart des manuscrits, on lit <b>אםתמדאד</b> , et de même, dans ce qui suit, <b>יםתמדה</b> ,<b>אלמםתמד</b> ,אלממד ,ימרה ,ימדהא; dans quelques manuscrits tous ces mots sont écrits avec resch, ce qui ne fait guère de","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_69:8?lang=he"
םת,"Le mot <b>ונםתדל</b>, et nous nous guidons, n’a pas été rendu dans les versions hébraïques. Al-’Harizi finit ce chapitre par les mots נשכיל ונלך באורח משור.","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_2_12:5?lang=he"
םת,"<b>וקולהםתלתא</b> קני הוו חד פאריש לליבא וחד פאריש לריאה וחד פאריש לכבדא. ומן עלמהם באלעלל אלקאתלה ואלעלל אלסאלמה קולהםחוט השדרה אם עורו קיים מוחו לא מעלה ולא מוריד, ומי שנתמזמז מוחו אינו מוליד.",https://www.sefaria.org.il/Kuzari_4:44?lang=he
םת,"אורך התקיעה צריך להיות בהתאם לאורך של הקולות שלפניהם או אחריהם באה תקיעה זו, ולכן התקיעה לפני או אחרי השברים תרועה צריכה להיות ארוכה לפחות כשיעור <b>השבריםתרועה</b> שהוא לערך כשיעור עשרים קולות קצרים, והתקיעה","https://www.sefaria.org.il/Machzor_Rosh_Hashanah_Sefard,_Sounding_of_the_Shofar,_Order_of_the_Shofar_Sounds_6?lang=he"
םת,אך אשר <b>יםתירו</b> סוד שהוא לירות במסתרים תם מהם אירא כי פתאם יורוהו כו' בפועל ולא ייראו פן יעמדו על נפשם מקבלי הרעה כי הלא לא גלו הענין ואין יודע לישמר כי לא ידעו עד עשותם רעתם ואז אין תיקון:,https://www.sefaria.org.il/Romemot_El_on_Psalms_64:5:1?lang=he
םת,בית שער יש לו ד' אמות במבוי מרפסת היינו עלייה שיש לה ד' פתחים או יותר בשורה אחת ועושין לפניהם נסר ארוך שרופסין עליו ולסוף אותו נסר סולם שיורדין בו לארץ ולפני אותו סולם יש פתח שנועל בעד <b>המרפםת</b> כל אותן ד,https://www.sefaria.org.il/Rabbeinu_Gershom_on_Bava_Batra_11b:2?lang=he
םת,ולפי הנ״ל א״ש והיינו ע״ד מ״ש בפע״ח בפי׳ אל עליון כתר גומל <b>חסדיםת</b> טובים נו״ה דאבא וכנ״ל.,"https://www.sefaria.org.il/Likkutei_Torah,_Shir_HaShirim_21:8?lang=he"
םת,"ם' <b>םתימא</b> דאיהו ם' מלםרבה המשרה. ד' תתאה דסתימא במערב: ג' אותיות הן אד""ם: ה א' שבשם אדם רומזת למעלה למעלה דהיינו לאו""א עלאין שמהם נמשך קו ימין מ""י.","https://www.sefaria.org.il/Sulam_on_Zohar,_Bereshit_I_414:4?lang=he"
םת,וזה שכבר יראה בהמושכלות אשר הוא כחיי להשיגם על אמתתם שכחו בלתי מתחלף <b>בפחםת</b> ויתר בקנין השגתם על אמתתם.,"https://www.sefaria.org.il/The_Wars_of_the_Lord,_First_Treatise_7:2?lang=he"
םת,וזה שכבר התבאר שהכמה המתדבק <b>םתחלק</b> אל מה‬ ‫שאפשר שיתחלק.,"https://www.sefaria.org.il/The_Wars_of_the_Lord,_Third_Treatise_2:4?lang=he"
םת,גם מעיני יהיו <b>נםתרים</b> צרות כאלה כי לא יהיה עוד בעולם א״כ לא יהיה נראה:,https://www.sefaria.org.il/Metzudat_David_on_Isaiah_65:16:4?lang=he
םת,לרעתו ומן המקום הזה יצא זהב אדום ואין זוכין לו אלא בדין ומן המדה הזאת מתעוררת מדת התרועה כשהיא לוחמת עם האטויבים אמנם בראש השנה מקיפין אברהם ויעקב בקול פשוט לפיכך פשוטה לפניה ופשוטה לאחריה ואשרי העם <b>שיודעיםתרועה</b>,https://www.sefaria.org.il/Shaarei_Tzedek_6:18?lang=he
םת,וכן בערוך ערך מסיא הביא מאמר תז״‬ל מיומא שהבאתי וסיים ״‬וכן מרגם ירושלמי ומשך״‬ הרי תראה שהיה לפניו <b>הנוםתא</b> הנכונה גם בת״‬י מוסיא. ואח״‬כ נפל הטעות ונדפס אנסיא. וביב״‬ע אוסיא.,"https://www.sefaria.org.il/Notes_and_Corrections_on_Midrash_Lekach_Tov,_Genesis_10:7?lang=he"
םת,הקורא במגילה הכתובה בין הכתובים לא יצא ולא אמרן אלא בצבור מכלל דביחיד יצא ושמעינן מהא דקורין אותה ביחיד כרב דאמר בזמנה קורין אותה ביחיד וכן פסק רבינו תם ובסדר רב עמרם פסק כרב אסי מדחש ליה רב לדרב אסי וכן <b>מםתבר</b>,https://www.sefaria.org.il/Rosh_on_Megillah_1:6:1?lang=he
םת,"Au lieu de ואגתהדוא , quelques manuscrits portent <b>ואםתועבוא</b> , et ils ont accumulé; c’est cette dernière leçon que paraît avoir suivie Ibn-Tibbon, qui traduit: והרבו דברים, et ils ont accumulé des paroles","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_59:8?lang=he"
םת,"médecine, expose la théorie des esprits et de leurs différentes espèces, d’après les anciens médecins: הדה אלתי תםמיהא אלאטבא ארואחא הי אבכרה̈ לטיפה̈ מוגודה̈ פי גםם אלחיואן מבדאהא ומעטם מאדתהא מן אלהוא <b>אלמםתנשק</b>","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_72:1?lang=he"
םת,"L’undes deux manuscrits de Leyde porte: לכן אבתרהם <b>אםתשנעוא</b> דלך, mais la plupart ont blâmé cela; cette leçon a été reproduite dans les deux versions hébraïques.","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_73:31?lang=he"
םת,וכמו שאמר שלמה המלך ע״ה והיא רחוקה ממני ששרשה משכל הנעלם מכל רעיון ונק׳ פלא כו׳ ומשם נמשכה בבחי׳ נו״ה להיות בבחי׳ לחם חטה ע״י שמפרר החטה <b>לחלקיםת</b> דקים כנ״ל וזהו ממרחק תביא לחמה וכמ״ש בזהר ור״ל שבחי׳ לחם,"https://www.sefaria.org.il/Likkutei_Torah,_Shir_HaShirim_21:7?lang=he"
םת,וכולהו <b>מםתכלי</b> וגומר שכולם יונקים מהמ' והשפעת' ממנה וכל עבודתם וכוונתם אל המזבח וסדריה דמטי אשא וגומר היינו מתק הדין הנשפע לכל א' וא' על ידי הכהן.,https://www.sefaria.org.il/Ohr_HaChamah_on_Zohar_3:30a:8?lang=he
םת,". ** ** בית <b>הכנםת</b> Synagogue, where it was customary to study privately.","https://www.sefaria.org.il/Mishneh_Torah,_Torah_Study_3:12?lang=he"
םת,"Il faut lire, dans la version d’Ibn-Tibbon, <b>וההםתפקות</b>, et non pas וההשתקפות, comme l’ont plusieurs éditions.","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_59:5?lang=he"
םת,"Tout en conservant dans notre texte la leçon des manuscrits, nous avons traduit comme s’il y avait וירי <b>אלמםתקים</b> מעוגא, ce qui est plus naturel; car ce n’est qu’à certaines conditions déterminées que le","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_73:55?lang=he"
םת,"Au lieu de , l’un des manuscrits de Leyde a <b>מםתויא</b>.","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_75:8?lang=he"
םת,נוהג לא קיימת מצות סוכה מימיך וכדאמר בכתובות אמי' דרמא בר חמא כתבינה לנכסה לרמא בר תמא בצפרא לאורתא כתבינה לרב עוקבא בר חמא אתא רמי בר חמא קמיה דרב ששת אוקמיה בנכסים אתא רב עוקבא קמיה דרב נחמן אוקמיה <b>בנכסיםת</b>,"https://www.sefaria.org.il/Iggerot_HaRambam,_Mikhtav_HaMeyokhas_LaRambam_56?lang=he"
םת,"אבל גאון ז""ל כתב וז""ל אמר רבא אם שומר באמת נשבע לא נפטר הגנב בהודאות שומר משום <b>דאםתלק</b> ליה שומר לגמרי וכאיניש דעלמא דמי והוא הדין נמי אם בשקר נשבע ולא נפטר הגנב בהודאת שומר משום דבין כך ובין כך בין נשבע",https://www.sefaria.org.il/Shita_Mekubetzet_on_Bava_Kamma_108b:1?lang=he
םת,"והקשו <b>בתוספםת</b> ואמאי מיענשא בכך והלא אנוסה היא ואמרינן בשבועות פרק ג' האדם בשבועה פרט לאנוס כדרב כהנא ורב אסי דמר אמר בשבועה הכי אמר רב ומר אמר בשבועה הכי אמר רב, וכי אתו לקמיה דרב אמר להו אנא הכי אמר ואמר",https://www.sefaria.org.il/Rashba_on_Gittin_35a:1?lang=he
םת,"מחלוקת בברייתא וסתם במשנה הלכה כסתם שבמשנה כדאיתא בפ' החולץ דמ""ב ויש לי לומר דכיון דרבי הוא שסתם כדברי עצמו ורבי חייא העיד דחכמים פליגי עליה לא הוה בכלל סתם דמתניתין ומחלוקת בברייתא אלא כשהסתם שבמשנה היא <b>שםתם</b>",https://www.sefaria.org.il/Tosafot_Yom_Tov_on_Mishnah_Zevachim_11:7:7?lang=he
םת,"ומתוך מה שכתבנו בענייניו יתבאר לך שאר עומקיו <b>ומםתריו</b>, בעניין שתבין דבר מתוך דבר. וה' יתברך למען רחמיו וחסדיו יורנו הדרך אשר בה נתקרב אל אמיתתו כן יהי רצון אמן:","https://www.sefaria.org.il/Shaarei_Orah,_Ninth_Gate,_Second_Sefirah_80?lang=he"
םת,"הפת דאין חילוק בין פת ליין לענין קידוש עכ""ד לפי דברי הגמרא ודברי הפרשנים האלה מוכיח דהא דתניא זוכרהו על היין מן התורה היא לקדש על היין ואע""ג דלא כתיב יין בקרא כך קיבל משה בסיני דצריך לקדש על היין או על <b>הפםת</b>",https://www.sefaria.org.il/Tosafot_Rid_on_Pesachim_106a:4?lang=he
םת,בבחינת י״ש ולא אי״ן ובבחינת גבול שאז אי אפשר שיצומצם שכינתו יתברך שמו בתוכו כאמור למעלה וכל שכן שאינו בגדר שישרה שכינתו יתברך על מדריגות תחתונים אלא צריך להיות שלח תשלח את האם שלא תעלה כן בדעתך ואז את <b>הבניםתקח</b>,"https://www.sefaria.org.il/Me'or_Einayim,_Bereshit_38?lang=he"
םת,"במכירה והיינו ברייתא דקתני בין חתוכה בין שלימה מותר ומציעתא דקתני אין מוכרין בשאמר לו בפירוש דכשרה היא ויש בו משום ב' דברים שמתעהו ושמא יקח ישראל ממנו וה""ה דהו""ל לאשמועינן גיד אלא תנא חדא וה""ה לאידך <b>דםתמא</b>",https://www.sefaria.org.il/Chiddushei_Ramban_on_Chullin_94b:1?lang=he
םת,"ומצד שאין כאן מקום הארתם כי בבינה שולט החסד ולא החכמה, הן נבחנות <b>לםתומות</b>, כי לא יפתחו אלא במלכות, ששם מקום שליטתם. וכל ג׳ קוין האלו הם החכמה שבבינה, וקו ימין שלה, הוכלל מג׳ קוין. ואח""כ עולה ה ה׳.","https://www.sefaria.org.il/Sulam_on_Zohar,_Achrei_Mot_191:1?lang=he"
םת,"Scheḳalim III 10: ידי עצמו…אם נתרמה התרומה מעל השוקל הנותן חצי שקל לחברו … והלך ושקלו על , dagegen ebend. 11: הנותן מחצית השקל מן ההקדש התרומה ממנו <b>נשיםתפקו</b> ממנה יתחייב במעילה ausgesetzt ansieht, wenn",https://www.sefaria.org.il/German_Commentary_on_Mishnah_Shekalim_2:2:4?lang=he
םת,"כלומר דכל הפוחת משמע, שבשעה שהוא כותב לה את הכתובה הוא כותב פחות, ובסוף ביאה כבר הכתובה נכתבה, ואפילו לא נכתבה הוי כנכתבה, <b>םתנאי</b> ב""ד, ואין לו כח כבר לשנות את הנעשה.",https://www.sefaria.org.il/Beur_Reuven_on_Bava_Kamma_89a:10?lang=he
םת,"לשמור ולעשות והשמירה והעשייה היא דבר אחד ושלשה דברים שאדם זוכה על ידם לתורה וכמ""ש רבי חנינא הרבה תורה למדתי מרבותי ומחברי ומתלמידי יותר מכולן והיו הקנים חלוקים ולא שלמים כדי שיכנס בהן הרוח שלא יתעפש <b>הםת</b>","https://www.sefaria.org.il/Torat_HaOlah,_Part_One_22:7?lang=he"
םת,אמר רב חסדא לא ליסתור איניש בי כנישתא עד דבני בי כנישתא אחריתי משום פשיעותא גרסי' בפרק השותפין הני מילי דלא חזא ביה תיוהא אבל חזא ביה תיוהא סתר ובני לה כי הא דרב אשי חזא תיוהא בבי כנישתא דמתא מחסיא <b>םתרה</b>,https://www.sefaria.org.il/Rosh_on_Megillah_4:1:2?lang=he
םת,"ולמה כך, נתאוה כך כדי להיות בעולם הזה עוד כדי לעבוד לבוראו ולעשות מצותיו אעפ""י שלא חסר דבר מן התורה שלא קיים, אלא היה <b>םתאוה</b> לחזור ולקיים מתוך אהבה וחבה שהיה עם קונו, ולא היה חושש על הצער להיות כחיה או",https://www.sefaria.org.il/Shevet_Musar_5:1?lang=he
םת,"אבל הגלגלים אין להם תנועה להשיג מה שכבר לא השיגו אותו, כי אין בהשגותיהם דבר יהיה להם בכח, אבל תמצא <b>להםתמיד</b> ידיעה והשגה לא תחייב תנועה, אבל היא מנוחה, כמו שזכר הפלוסוף, ולזה לא תחויב לה זאת התנועה בעבור","https://www.sefaria.org.il/The_Wars_of_the_Lord,_Sixth_Treatise,_Part_One_9:2?lang=he"
םת,"Au lieu de <b>אםתמרארה</b> plusieurs manuscrits portent <b>אםתמרארה</b> , ce qui est à peu près la même chose; cf. ci-après, à la fin du chap. LXIX.","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_63:5?lang=he"
םת,"LXXII : והדא אכתרי פי הדא אלצנף, et cela est très fréquent dans cette espèce; de même, IIe partie de cet ouvrage, au commencement du chapitre XX: אלאמור אלאתפאקיה̈ <b>ליםת</b> דאימה̈ ולא אבתריה̈, les choses du","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_67:5?lang=he"
םת,".; la plupart portent <b>לתםתכן</b>, quelques uns לתםכן ou <b>לתםתר</b>; mais le verbe doit être au féminin. La véritable leçon me paraît être <b>לתםתכני</b> , Xe forme du verbe .","https://www.sefaria.org.il/Guide_for_the_Perplexed,_Part_1_43:5?lang=he"
םת,וכדלך לא שך כאנת <b>ענדהםתְּקוּפַת</b> חַמָּהוגירהא מן אלכואכב.,https://www.sefaria.org.il/Kuzari_2:64?lang=he
םת,אם משכיפרו <b>הבעליםתמות</b>. ואינה עושה תמורה. לא נהנין. ולא מועלין. אם עד שלא כפרו הבעלים. תרעה עד שתסתאב. ותמכר ויביא בדמיה אחרת. ועושה תמורה. ומועלין בה:,https://www.sefaria.org.il/Mishnah_Temurah_4:1?lang=he
םת,ויש מי שרוצה להפריד מה שאמרו שאין להם וסת לשני גדרים האחת שאין להן וסת קבוע כלומר שוסתן אינן עומדות על מקום אחר והשנית שעדיין לא נקבעו בוסתן שרק החלו לראות א' וב' פעמים ובזה רצונו להציל רבותינו מאיזה <b>םתירות</b>,"https://www.sefaria.org.il/Arukh_HaShulchan,_Yoreh_De'ah_186:5?lang=he"
םת,"היא טמאה ואמרינן שראתה על העד בהרגשה ואף שאומרת שלא הרגישה אמרינן שסברה שהרגשת עד הוא [שם] וכ""ש אם השליכה העד בלא ראייה או פשעה בו בהשלכתו שאסורה [שם] וכ""ש אם וסתה תלוי במקרי הגוף והיו לה המקרים בשעת <b>וםתה</b>","https://www.sefaria.org.il/Arukh_HaShulchan,_Yoreh_De'ah_184:39?lang=he"
םת,והוי יודע דכי איבעיא לן אלמנתו מהו שתמעט בשיש שם כדי כתוב' ומזונות הבנים והבנות עד שתבגרו דאי לא משום כתובה תמעט דהויא לה כבעלת חוב ועדיפ' מינה ובירושלמי אמרו <b>שפרנםת</b> הבנות ממעטת.,https://www.sefaria.org.il/Chiddushei_Ramban_on_Bava_Batra_140b:1?lang=he
םת,"כותל חצר שבין שני חצירות שנפל אם א' מהן מעכב מלבנותו מחייבין אותו לבנותו בעל כרחו עד שיהא גבוה ד""א דלא מצי אינש <b>לאםתכולי</b> דרך הליכתו עד שיהא גבוה ד' אמות אלמא משום היזק ראיה הוא.",https://www.sefaria.org.il/Rabbeinu_Gershom_on_Bava_Batra_2b:9?lang=he
םת,וזהו בהתאסף ראשי <b>עםת</b> ראש הוא בחי׳ המחשבה וראשי עם הם בחינות המחשבות של כללות ישראל שהם מתאספים מעלמא דפרודא שנפלו מחשבותם להיות זה פונה לכאן וכו׳ ונעשים רשות היחיד ליחודו ית׳ וזהו דרך כלל:,"https://www.sefaria.org.il/Likkutei_Torah,_Nitzavim_1:4?lang=he"
םת,"וקאמר הש""ס מכיון שיש בקיסרין הרבה מהשמרונים <b>ומםתמא</b> כפלחין אותה לשם ע""ז כדאמרינן בריש שחיטת חולין גבי כותים דמות יונה מצאו להן בראש הר גריזים והיו עובדין אותה והם היו מערי שמרון:",https://www.sefaria.org.il/Penei_Moshe_on_Jerusalem_Talmud_Avodah_Zarah_1:2:5:5?lang=he
םת,כיון שהוא מפאת ההכרח ולא בטבעו וכן הוא הענין במים כי עם היות צורתם הקור לא יתחייב שיהיו קרים בפעל תמיד אבל שיהיה להם כח על הקור כשלא ימנעהו מונע ודומה לזה אמר ב״ר ברביעי מספר השמים והעולם על מה שאמר <b>תמםתיוס</b>,"https://www.sefaria.org.il/Ateret_Zekeinim,_The_Form_of_the_Foundations_3?lang=he"
םת,"וכבר נתבאר כי העגולים של הנקודים הם <b>היוצאיםתחלה</b>, ובהתעגלם סביב נה""י דאדם קדמון גם מסבבים תחת רגלי יושר שלו, והפסיקו בין תחת רגליו אל החיצוניות, שהם בריאה ויצירה שירדו שם כנזכר, וגרשום משם, ולא מצאו מקום","https://www.sefaria.org.il/Talmud_Eser_HaSefirot,_Section_XVI_6?lang=he"
ןא,"שֶׁכָּתוּב שָׁם בַּפָּרָשָׁה שֶׁאָמַר, מַה נּוֹרָא הַמָּקוֹם הַזֶּה אֵין זֶה כִּי אִם בֵּית אֱלֹקִים וְכוּ', וְאָז, וַיִּדַּר יַעֲקֹב נֶדֶר, כִּי הַבֵּית-הַמִּקְדָּשׁ בִּבְחִינַת נֶדֶר שֶׁשָּׁם עִקַּר <b>תִּקּוּןאֱמוּנַת</b>","https://www.sefaria.org.il/Likutei_Halakhot,_Orach_Chaim,_Laws_of_the_Sabbath_6:14:1?lang=he"
ןא,"לא סימא אן <b>כאןכהןאולוייעיש</b> מןלחם ייי, וילאזםבית ייימן טפוליתה מתל שמואל, וקד כפי טלב אלמעאש, פילתזםעבודת יייטול עמרה, מא אלדי תטן בעמלה ובצפא נפסה ובצלאח עמלה.",https://www.sefaria.org.il/Kuzari_3:21?lang=he
ןא,"ר""מ אומר הרי הוא אומר בקברי אשר כריתי לי בארץ כנען, אני נקבר בה <b>ןאין</b> אחר נקבר בה, ומה תלמוד לומר ואל עמו תביאנו, שנקבר עם אבות בארץ. ידיו רב לו בשעה שהרג את עשו. ועזר מצריו תהיה בעמדו לפני יוסף.",https://www.sefaria.org.il/Yalkut_Shimoni_on_Torah_954:1?lang=he
ןא,ור' <b>שמעוןאמר</b> לך אותה כדאמרין.,https://www.sefaria.org.il/Yalkut_Shimoni_on_Torah_490:7?lang=he
ןא,ולפי תירוץ <b>האחרוןאפילו</b> בעומדת מהני תנאי כגון בנויי סוכה או אפילו בעצי סוכה בסמוך לה דלא הוי סתירת [אהל] כדאיתא בריש המביא.,https://www.sefaria.org.il/Tiferet_Shmuel_on_Sukkah_8?lang=he
ןא,"ובקוצר יש לו לתרץ דהמקשה לא הוה קשיא ליה פשטא דמתני' כלל דהכי מפרשא שפי' וה""ק <b>ןאם</b> יש עדים וכו' פי' דלא אכלה שני חזקה מיירי וקא משמע לן דאף על גב דכבר החזיקוהו בית דין בשדה משום הפה שאסר ושוב באו עדים שהיתה",https://www.sefaria.org.il/Shita_Mekubetzet_on_Ketubot_17b:4?lang=he
ןא,"אָמְרוּ לוֹ: יִסְנֵי מַלְכוּת <b>וְשָׁלְטָןאָמַר</b> [לְהוּ]: דִּידִי טָבָא מִדִּידְכוּ, יִרְחַם מַלְכּוֹ וְשָׁלְטָן, וְיַעָבִיד טִיבוֹ עִם בְּנֵי אֲנָשָׁא.","https://www.sefaria.org.il/Ein_Yaakov,_Tamid_4:1?lang=he"
ןא,עשה שני ראשיה כאחת הוא שיתחבר שני קצות החוט מצד האחד ויתחבר בגד לבגד ויהיו שתי תפירות כמו זהאבל תכיפה אחת הנזכרת בתחלה היא <b>כןאומר</b> שאין לנו לחשב ב' הבגדים מחוברי' כבגד אחד ולדון עליהם אלו הדינין עד שיתפור,https://www.sefaria.org.il/Rambam_on_Mishnah_Kilayim_9:10:2?lang=he
ןא,"ולא די זה אלא שהמסית הנזכר שם את רשב""י תנא דידן לעובר על דברי חכמים ח""ו שאמרו ולא במרכבה <b>ןאפי'</b> ביחיד אלא א""כ היה חכם ומבין מדעתו מוסרין לו ראשי פרקים.",https://www.sefaria.org.il/The_Wars_of_God_9:16?lang=he
ןא,"אחרי כן איני רוצה והאב אינו רוצה לקבל קדושין בע""כ וחוזר ותובע קנס או שמת האב קא משמע לן דמשלם קנס משום מיאונה שאלו משו' מיאונו של אב מכיון שאמר בבית דין רוצה אני ונפטר הלה ממנו שוב אינו יכול לחזור ולומר <b>איןאני</b>",https://www.sefaria.org.il/Chiddushei_Ramban_on_Kiddushin_46a:1?lang=he
ןא,הטעם של מכות מכורות ז״א דהא אותן הבכורות שלא הי׳ ידועים לבכורים הוקצו לע״ז ולמה מתו באמת וצ״ל כפשטא דקרא בני בכורי ישראל ותמאן לשלחו הנה אנכי הורג את בנך בכורך והיה הגזרה על כל הבכורות ונראה דהסמיכות <b>הןא</b>,"https://www.sefaria.org.il/Peirush_Hafla'ah_on_Pesach_Haggadah,_Magid,_First_Fruits_Declaration_19:1?lang=he"
ןא,<b>ןאשת</b> אחי אביו – that his brother died and she married his father’s brother.,https://www.sefaria.org.il/Bartenura_on_Mishnah_Keritot_3:5:5?lang=he
ןא,תניא נמי הכי אין <b>סומכיןא</b> תהקדירה בבקעת וכן הדלת לפי שלא ניתנו עצים אלא להסקה:,https://www.sefaria.org.il/Rif_Beitzah_18b:1?lang=he
ןא,"כי השנים, כל אחד קצה, ומה שיש בו קצה יש בו סוף <b>שהןא</b> המיתה. אבל האמצעי הוא שאין לו קצה, והוא סוד 'יעקב אבינו לא מת' במה שהוא שלישי לאבות, והוא אמצעי כאשר ידוע למבינים"".",https://www.sefaria.org.il/Notes_by_Rabbi_Yehoshua_Hartman_on_Tiferet_Yisrael_50:61?lang=he
ןא,"פירוש: כי כל התיקון הזה הז', הוא רק להאיר למטה לתחתונים, כמ""ש שם ""פסיק שערא <b>ןאתחזין</b> ב' תפוחין"" שפירושו, שמטרם זה התיקון, לא היה מתגלים הפנים לתחתונים, ועתה ע""י המ""ן דתקרובתא דבוסמא, נתגלה אור הפנים לתחתונים",https://www.sefaria.org.il/Ohr_Penimi_on_Talmud_Eser_HaSefirot_13:209:1?lang=he
ןא,אני שאני עבדו לריק זכיתי לבבי ולריק רחצתי בנקיון כפי כלומר לבי נקי ומעשי נקיים ואני ברעה <b>ולןא</b> בשלוה:,https://www.sefaria.org.il/Radak_on_Psalms_73:13:1?lang=he
